"movie_id","revenue","total_runtime_in_minute","meta_crtics_count","meta_score","release_date"
"tt10297640",0,83,1,NA,NA
"tt10372548",0,87,1,NA,1613260800
"tt5323082",0,110,7,NA,1606780800
"tt13318928",0,90,4,NA,NA
"tt12843484",0,87,2,NA,NA
"tt4332232",0,99,55,36,1570752000
"tt9053916",0,87,3,NA,NA
"tt8318648",0,88,2,NA,NA
"tt9309486",0,NA,1,NA,NA
"tt11483514",0,NA,1,NA,1576627200
"tt11163912",0,NA,1,NA,NA
"tt10863978",0,NA,5,NA,NA
"tt10197964",0,NA,1,NA,1554336000
"tt9073746",0,NA,4,NA,NA
"tt13231494",0,NA,0,NA,1602633600
"tt1545304",0,105,44,41,1593734400
"tt11161022",0,NA,0,NA,1592092800
"tt9067724",0,NA,0,NA,NA
"tt6796342",0,NA,0,NA,NA
"tt15575678",0,NA,1,NA,1617840000
"tt11677950",0,NA,9,NA,NA
"tt13280296",0,NA,0,NA,1580342400
"tt11868198",0,105,26,52,NA
"tt8538720",0,97,7,NA,NA
"tt6952960",0,96,116,75,1539302400
"tt14364138",0,NA,0,NA,NA
"tt8588414",0,90,8,NA,NA
"tt11279862",0,87,12,NA,NA
"tt13845890",0,NA,0,NA,NA
"tt8332922",47547231,97,374,71,1622160000
"tt14490298",0,NA,0,NA,NA
"tt4212984",0,100,0,NA,NA
"tt5051826",0,95,12,NA,NA
"tt5692390",2205,106,9,NA,1522368000
"tt8797000",0,NA,1,NA,NA
"tt9614440",9375,88,28,79,1573603200
"tt6328242",21794,88,11,NA,1581638400
"tt4991112",0,102,32,49,NA
"tt7887532",0,NA,0,NA,NA
"tt10755550",0,NA,0,NA,NA
"tt6113122",0,85,3,NA,NA
"tt5971716",0,88,2,NA,1508976000
"tt3710966",0,105,11,43,1510099200
"tt8484012",19332,88,46,70,1563494400
"tt7671064",180711,104,105,72,NA
"tt6119856",0,96,27,34,1518739200
"tt6887540",5847,NA,17,91,1540512000
"tt5112578",19328,103,80,75,1506643200
"tt3530002",9880536,101,175,58,1447977600
"tt3342726",0,NA,0,NA,NA
"tt9869842",0,NA,1,NA,NA
"tt5816566",0,92,2,NA,NA
"tt1718924",0,108,38,21,1501200000
"tt3317208",6747,90,41,55,1452211200
"tt2273657",1950214,99,179,50,1429228800
"tt10131028",0,90,1,NA,1613433600
"tt9114660",0,86,5,NA,1580774400
"tt7212878",0,95,4,NA,1572912000
"tt7945822",0,82,2,NA,1540512000
"tt4876134",0,94,27,25,1623369600
"tt10239320",0,93,22,73,1591920000
"tt10726450",0,NA,0,NA,NA
"tt8933470",0,NA,0,NA,NA
"tt10922526",0,NA,2,NA,1591056000
"tt6423198",0,NA,0,NA,NA
"tt5757188",0,NA,0,NA,NA
"tt4910498",0,NA,0,NA,NA
"tt12542038",0,NA,0,NA,NA
"tt12244348",0,NA,0,NA,NA
"tt10584480",0,103,2,NA,NA
"tt7945420",0,93,7,NA,NA
"tt12966642",0,NA,0,NA,NA
"tt12956024",0,NA,0,NA,NA
"tt3606756",182687905,118,404,80,1529020800
"tt6684714",0,86,37,28,1515715200
"tt9567052",0,NA,1,NA,1560470400
"tt6586332",0,NA,1,NA,1560470400
"tt0118882",0,85,20,NA,919382400
"tt8913312",0,NA,0,NA,NA
"tt5690502",0,NA,0,NA,NA
"tt2736200",0,NA,0,NA,NA
"tt10951288",0,102,1,NA,1615248000
"tt7216068",0,107,3,29,NA
"tt10719958",0,93,20,58,1623974400
"tt7174660",0,101,6,NA,NA
"tt8872306",0,NA,0,NA,NA
"tt5158314",0,NA,10,NA,NA
"tt7598968",0,90,2,NA,1524873600
"tt8815382",0,104,14,58,NA
"tt9072202",0,87,5,NA,1538265600
"tt4651666",0,99,3,NA,NA
"tt6404576",0,NA,1,NA,NA
"tt8722440",0,90,7,28,1576195200
"tt3963816",0,107,41,42,1467331200
"tt4060962",0,90,6,NA,NA
"tt4158316",0,90,4,NA,1529452800
"tt6603860",0,86,7,NA,1491004800
"tt2786524",0,NA,0,NA,NA
"tt5726238",0,NA,0,NA,NA
"tt14674790",0,NA,1,NA,NA
"tt10568438",0,NA,0,NA,NA
"tt5089534",4809,91,31,54,1515715200
"tt2165922",0,87,7,NA,NA
"tt2081374",0,85,5,NA,1475798400
"tt3316960",197000,101,302,72,1424390400
"tt1733473",0,NA,0,NA,NA
"tt2193185",0,76,1,NA,1377475200
"tt11656220",0,99,44,24,1626998400
"tt13044582",0,NA,9,NA,NA
"tt10813208",0,NA,1,NA,NA
"tt13341592",0,84,4,NA,NA
"tt12188110",0,NA,0,NA,1589500800
"tt10436884",0,NA,2,NA,NA
"tt4300228",0,NA,0,NA,NA
"tt4905720",0,NA,0,NA,NA
"tt5691084",0,102,1,NA,NA
"tt5042998",0,NA,0,NA,NA
"tt3915230",0,NA,0,NA,NA
"tt14850172",0,97,2,NA,NA
"tt5932368",0,94,43,22,NA
"tt7069210",24104332,112,274,53,NA
"tt8411492",0,NA,0,NA,NA
"tt11296142",0,88,10,NA,1626134400
"tt11799110",0,89,10,NA,1623974400
"tt2836628",0,95,23,NA,NA
"tt9206516",0,78,30,59,NA
"tt5990956",0,91,2,NA,NA
"tt7685886",0,NA,0,NA,NA
"tt7318818",0,NA,0,NA,NA
"tt5103984",0,90,1,NA,NA
"tt6560352",0,88,0,NA,NA
"tt9641242",0,83,3,NA,NA
"tt7633090",0,108,1,NA,NA
"tt8617870",0,NA,0,NA,1524182400
"tt5707754",0,85,9,NA,NA
"tt3495988",0,103,1,NA,NA
"tt4296800",1411031,97,4,NA,NA
"tt2937936",0,NA,0,NA,NA
"tt8521628",0,NA,0,NA,NA
"tt4707274",0,100,24,NA,NA
"tt4823494",0,94,15,NA,NA
"tt8377572",0,105,2,NA,NA
"tt9109490",0,80,0,NA,NA
"tt7294400",0,109,1,NA,NA
"tt3037576",0,106,0,NA,NA
"tt7112114",0,NA,4,NA,NA
"tt9661960",0,NA,2,NA,NA
"tt8099190",0,109,0,NA,NA
"tt10507902",0,93,1,NA,NA
"tt11448548",0,89,0,NA,NA
"tt9451096",0,82,12,NA,NA
"tt6507682",0,102,1,NA,NA
"tt8445700",0,82,1,NA,NA
"tt8159302",0,88,5,NA,NA
"tt7993318",0,NA,0,NA,NA
"tt6749272",0,92,6,NA,NA
"tt5742032",0,89,5,NA,NA
"tt5898712",0,87,0,NA,NA
"tt1525576",0,NA,0,NA,NA
"tt6435484",0,NA,0,NA,NA
"tt2375664",0,88,4,NA,NA
"tt2402927",253510,118,396,94,1452816000
"tt7083278",0,NA,0,NA,NA
"tt7303158",0,NA,0,NA,NA
"tt8887846",0,160,4,NA,1543449600
"tt2548396",0,102,254,37,1517702400
"tt2401825",0,138,2,NA,NA
"tt4623812",95514,125,6,NA,NA
"tt4655294",0,137,1,NA,NA
"tt5119598",0,97,1,NA,NA
"tt5328006",0,106,18,30,1562284800
"tt4073790",5842609,104,139,39,1533254400
"tt4468740",11001961,103,427,88,1515715200
"tt3721954",45920,115,373,65,NA
"tt11051696",0,NA,0,NA,NA
"tt5095510",0,NA,4,NA,NA
"tt9423198",0,NA,0,NA,NA
"tt6921996",1638895,89,155,39,1540512000
"tt7533600",0,NA,0,NA,NA
"tt7746708",0,NA,0,NA,NA
"tt5634092",0,NA,0,NA,NA
"tt5926366",0,NA,0,NA,NA
"tt5968056",0,NA,0,NA,NA
"tt4451218",0,NA,0,NA,NA
"tt5962210",135301,98,164,71,1503619200
"tt6727564",0,NA,0,NA,NA
"tt5779372",0,97,17,NA,NA
"tt7026270",0,124,4,NA,1629763200
"tt6288250",67599,109,127,67,1503014400
"tt1472584",2182216,92,43,22,1476403200
"tt3812348",0,79,4,NA,NA
"tt7603300",0,NA,1,NA,NA
"tt7284202",0,88,46,42,1562889600
"tt5864904",0,78,1,NA,NA
"tt5816980",0,NA,1,NA,NA
"tt5913906",0,NA,0,NA,NA
"tt4734094",0,NA,1,NA,NA
"tt3849578",0,NA,1,NA,NA
"tt3139086",0,76,42,NA,1406592000
"tt4262142",0,88,7,NA,1430524800
"tt10263936",0,NA,1,NA,NA
"tt9799154",0,NA,0,NA,NA
"tt8878904",0,NA,0,NA,NA
"tt9309480",0,NA,0,NA,1542585600
"tt13613662",0,87,5,NA,NA
"tt12539024",0,86,26,NA,NA
"tt13613732",0,86,6,NA,NA
"tt13580196",0,89,5,NA,NA
"tt13391458",0,85,5,NA,NA
"tt9177870",0,NA,1,NA,NA
"tt8338158",0,NA,0,NA,NA
"tt4156972",0,90,13,NA,1496361600
"tt5072376",0,NA,0,NA,NA
"tt11107246",0,NA,0,NA,NA
"tt7038364",0,NA,0,NA,NA
"tt4225478",0,97,7,NA,1466380800
"tt10384246",0,87,1,NA,1578355200
"tt4451006",0,84,10,NA,NA
"tt3122216",0,128,1,NA,NA
"tt3552008",0,94,1,NA,NA
"tt2731876",0,NA,0,NA,NA
"tt14030944",0,NA,0,NA,NA
"tt8785030",0,85,29,55,1620259200
"tt1999890",5130963,89,132,26,1538092800
"tt8883492",0,80,2,NA,NA
"tt15432264",0,NA,0,NA,NA
"tt6611790",0,NA,0,NA,NA
"tt3014078",13344,90,5,NA,NA
"tt5052524",0,87,16,NA,1478563200
"tt10889962",0,NA,0,NA,1580515200
"tt8128970",0,74,1,NA,NA
"tt6072510",0,NA,0,NA,NA
"tt14570300",0,NA,0,NA,NA
"tt13137666",0,NA,0,NA,NA
"tt6895264",0,NA,0,NA,NA
"tt6686896",0,NA,0,NA,NA
"tt6704508",0,NA,0,NA,NA
"tt6228440",0,NA,0,NA,NA
"tt5445368",0,NA,0,NA,NA
"tt4076926",0,97,4,NA,1509062400
"tt2637330",0,NA,0,NA,NA
"tt7699354",0,NA,1,NA,NA
"tt5439796",7600036,118,363,78,1503014400
"tt14591822",0,NA,0,NA,1620172800
"tt14583988",0,306,2,NA,NA
"tt8521736",0,95,56,62,1613692800
"tt14153572",0,NA,0,NA,1587340800
"tt5134254",0,101,36,65,1584230400
"tt11235470",0,NA,0,NA,NA
"tt13328238",0,NA,0,NA,1601596800
"tt12990830",0,NA,1,NA,1598572800
"tt12261506",0,NA,0,NA,1587945600
"tt8195286",0,NA,1,NA,NA
"tt11068238",0,NA,4,NA,1635811200
"tt5220122",44076225,97,129,54,1531440000
"tt7976862",0,NA,2,NA,NA
"tt5886510",0,NA,11,NA,NA
"tt13940994",0,NA,0,NA,NA
"tt9775360",0,87,39,NA,NA
"tt0824376",0,NA,1,NA,NA
"tt0847172",0,108,3,NA,NA
"tt0368564",0,87,19,NA,1076630400
"tt2119478",0,NA,0,NA,NA
"tt2594482",0,NA,0,NA,NA
"tt8178486",0,107,43,51,1573776000
"tt11229960",0,NA,0,NA,NA
"tt7347846",76251,108,232,64,NA
"tt7856538",0,NA,0,NA,NA
"tt4876096",0,76,3,NA,NA
"tt7304818",0,NA,0,NA,NA
"tt6086690",0,75,1,NA,NA
"tt3684752",0,NA,0,NA,NA
"tt11468316",0,NA,7,NA,NA
"tt13314530",0,NA,0,NA,NA
"tt4839118",0,91,12,NA,NA
"tt6088928",0,NA,0,NA,NA
"tt4193776",0,73,2,NA,NA
"tt7845890",0,NA,0,NA,1537056000
"tt6657132",0,NA,0,NA,NA
"tt7364756",0,98,1,NA,NA
"tt5952594",71657,96,75,77,1559606400
"tt9293522",0,73,3,NA,NA
"tt6729000",6059,86,40,71,1543968000
"tt7394918",0,NA,0,NA,NA
"tt3016748",0,89,22,31,1566518400
"tt8178992",0,82,9,NA,NA
"tt6765044",0,NA,0,NA,NA
"tt6274874",0,NA,0,NA,NA
"tt10947034",0,NA,0,NA,NA
"tt5065030",0,68,1,NA,1604361600
"tt8699310",0,89,4,NA,1590969600
"tt3336370",0,116,3,NA,NA
"tt9198440",0,94,2,NA,NA
"tt12802708",0,73,1,NA,NA
"tt14796906",0,NA,1,NA,1622937600
"tt7134278",0,NA,2,NA,NA
"tt8936646",0,116,235,56,1587686400
"tt4827420",0,80,6,NA,1568073600
"tt14228890",0,NA,0,NA,1605052800
"tt15906752",0,NA,0,NA,1593475200
"tt14527238",0,NA,1,NA,NA
"tt12265916",0,NA,0,NA,1598918400
"tt8210516",0,86,11,40,NA
"tt7912678",0,71,4,NA,1544054400
"tt8079510",0,90,3,NA,NA
"tt2257284",0,108,3,NA,1575417600
"tt1821658",19423000,85,123,37,1389916800
"tt1657510",689070,NA,67,37,NA
"tt13444584",0,NA,0,NA,NA
"tt12948110",0,NA,0,NA,NA
"tt6096176",0,NA,0,NA,NA
"tt5665256",0,80,13,NA,NA
"tt15472444",0,NA,0,NA,NA
"tt9252488",88306,97,57,48,1600214400
"tt12374224",0,NA,0,NA,NA
"tt12174250",0,NA,0,NA,NA
"tt5372332",0,NA,1,NA,NA
"tt7558424",0,NA,1,NA,1529539200
"tt12138828",0,NA,0,NA,NA
"tt9812294",0,NA,0,NA,NA
"tt9000288",0,NA,0,NA,NA
"tt1313121",0,90,1,NA,NA
"tt11570434",0,NA,2,NA,NA
"tt4975920",514286,100,35,51,1552003200
"tt4486986",144076,109,53,43,1509062400
"tt14673560",0,88,28,54,1627603200
"tt9288692",250811,97,140,66,1625184000
"tt2262315",0,98,50,32,NA
"tt3487370",0,NA,0,NA,NA
"tt3480822",80366312,134,371,67,NA
"tt8354458",0,NA,0,NA,1616112000
"tt4921370",0,109,19,16,NA
"tt10528948",11843,88,7,46,NA
"tt10498792",0,80,41,NA,1624579200
"tt13795024",0,NA,0,NA,NA
"tt13659972",0,NA,0,NA,NA
"tt13466874",0,NA,0,NA,1608854400
"tt14348992",0,NA,0,NA,1583798400
"tt6199572",0,103,120,46,1589241600
"tt7208564",0,92,51,54,1535673600
"tt6021694",0,89,3,NA,NA
"tt3881768",0,86,7,NA,1422662400
"tt4372784",0,NA,0,NA,1392595200
"tt8986208",0,NA,0,NA,NA
"tt9739126",0,NA,0,NA,NA
"tt10288968",0,NA,1,NA,NA
"tt6048922",0,91,180,64,1594339200
"tt10831086",0,93,41,45,1614902400
"tt4426464",2901335,92,12,28,1572566400
"tt9640584",0,NA,5,NA,NA
"tt7873348",142694,93,64,67,NA
"tt8049592",0,NA,0,NA,NA
"tt7717624",0,NA,1,NA,NA
"tt10418662",0,96,78,35,1623196800
"tt13919726",0,NA,0,NA,NA
"tt15234182",0,NA,0,NA,1546473600
"tt8145194",0,NA,5,NA,NA
"tt6131724",0,NA,0,NA,NA
"tt7174122",0,83,0,NA,NA
"tt6932084",0,NA,3,NA,NA
"tt3874544",50198902,97,195,50,1490918400
"tt6461024",0,NA,0,NA,NA
"tt5998094",0,NA,0,NA,NA
"tt11907956",0,NA,1,NA,NA
"tt7424200",10411189,84,117,69,1532649600
"tt12540346",0,NA,0,NA,1591920000
"tt4795124",12252439,115,30,54,1493337600
"tt4763168",0,100,32,NA,NA
"tt4286022",0,NA,1,NA,NA
"tt4422716",0,NA,0,NA,NA
"tt12089664",0,NA,0,NA,NA
"tt11743372",0,NA,0,NA,NA
"tt10970440",0,NA,0,NA,NA
"tt5843850",163289,86,49,34,NA
"tt2091256",23851539,89,134,69,1496361600
"tt1860353",21312625,96,164,58,1374019200
"tt2702348",0,NA,3,NA,NA
"tt0993840",0,148,162,57,1621555200
"tt8908432",0,97,20,76,1635811200
"tt13507734",0,NA,3,NA,NA
"tt12536776",0,81,8,NA,1597968000
"tt6827874",0,NA,4,NA,NA
"tt6353036",0,102,5,NA,1572566400
"tt11336778",0,NA,1,NA,NA
"tt9441638",152598,106,45,52,NA
"tt7869576",0,NA,0,NA,NA
"tt5898646",0,NA,1,NA,NA
"tt3517892",0,99,1,NA,NA
"tt5131906",0,91,24,NA,NA
"tt3904278",0,89,46,NA,NA
"tt3683398",0,85,4,NA,1409529600
"tt12804312",0,90,0,NA,1616198400
"tt4274762",0,NA,0,NA,NA
"tt8226468",0,NA,0,NA,NA
"tt10809710",0,NA,0,NA,NA
"tt7646322",0,88,28,NA,NA
"tt11685322",0,91,34,72,1623974400
"tt7311036",0,90,33,55,1588896000
"tt6316816",0,100,7,57,1556236800
"tt10544978",0,NA,3,NA,NA
"tt7246548",0,NA,0,NA,NA
"tt14682318",0,NA,0,NA,1618790400
"tt10332842",0,NA,1,NA,NA
"tt14831266",0,NA,0,NA,1572480000
"tt14831202",0,NA,0,NA,1569888000
"tt3520056",0,85,3,NA,1618099200
"tt8398892",0,75,13,NA,1571097600
"tt5081304",0,91,5,NA,NA
"tt4625178",0,NA,0,NA,NA
"tt4383150",0,NA,0,NA,1423958400
"tt7147504",0,NA,0,NA,NA
"tt6363536",0,NA,0,NA,NA
"tt2726560",13019686,123,125,33,1428624000
"tt3197650",0,NA,0,NA,NA
"tt11050544",0,NA,0,NA,NA
"tt6060316",0,NA,0,NA,NA
"tt4642974",0,NA,0,NA,NA
"tt13259896",0,NA,0,NA,NA
"tt12874172",0,NA,0,NA,1590969600
"tt3421124",0,90,8,NA,1514764800
"tt5127934",0,90,3,NA,NA
"tt2658538",0,104,8,46,1499385600
"tt9459844",0,NA,0,NA,NA
"tt4006302",0,102,48,46,NA
"tt6713802",0,86,2,NA,NA
"tt11618536",5545,100,61,72,1602806400
"tt4679420",0,NA,0,NA,NA
"tt16392762",0,65,0,NA,NA
"tt5257726",0,81,11,NA,NA
"tt6357074",0,92,2,NA,1503964800
"tt5252134",0,NA,4,NA,NA
"tt9150016",0,NA,0,NA,NA
"tt6986590",0,NA,0,NA,NA
"tt9893084",3401,81,19,59,NA
"tt9224288",19745,94,26,36,1620345600
"tt2081306",0,91,0,NA,1519171200
"tt5622520",0,85,5,NA,1555372800
"tt5709840",0,NA,0,NA,NA
"tt8240242",0,127,1,NA,NA
"tt5546416",0,NA,0,NA,NA
"tt2766356",0,NA,0,NA,NA
"tt3356632",0,NA,0,NA,NA
"tt8915426",0,NA,0,NA,NA
"tt5052448",33377060,104,502,85,1487894400
"tt3827684",2848,128,22,NA,1475798400
"tt5222680",0,NA,0,NA,NA
"tt3387648",0,90,101,NA,1413849600
"tt2304933",10326356,112,213,33,1453420800
"tt4690084",0,NA,0,NA,NA
"tt3733594",0,NA,0,NA,NA
"tt9185010",0,90,5,NA,NA
"tt7379392",0,NA,1,NA,NA
"tt8036280",0,NA,0,NA,NA
"tt8466026",0,NA,0,NA,1525478400
"tt6149356",0,NA,7,NA,NA
"tt3651108",0,NA,0,NA,NA
"tt2869946",0,NA,0,NA,NA
"tt1978481",0,NA,0,NA,NA
"tt1218981",0,NA,0,NA,NA
"tt1305812",0,NA,0,NA,NA
"tt13223184",0,NA,1,NA,1601424000
"tt11576124",0,105,52,NA,1598572800
"tt12362398",0,NA,2,NA,NA
"tt1369571",0,87,4,NA,1583193600
"tt9601980",0,NA,0,NA,NA
"tt6198946",0,90,137,63,1551139200
"tt4922674",0,104,37,NA,1607644800
"tt5862902",22056,101,61,52,NA
"tt12421922",0,NA,0,NA,NA
"tt9914400",0,NA,0,NA,NA
"tt9707132",0,NA,0,NA,NA
"tt5702446",1386254,111,25,31,1536278400
"tt7322864",0,87,1,NA,1525478400
"tt6140580",0,96,18,NA,NA
"tt10207850",0,90,3,NA,NA
"tt3410392",0,NA,0,NA,NA
"tt4006946",0,NA,0,NA,1374451200
"tt9082806",0,90,8,NA,NA
"tt12971924",138237,97,32,NA,NA
"tt3859138",0,91,2,NA,1571529600
"tt7027690",10,90,5,NA,NA
"tt4241904",0,93,3,NA,1549929600
"tt9674792",0,NA,0,NA,NA
"tt5433138",70043165,143,269,58,1624579200
"tt10833270",0,96,7,NA,1596153600
"tt12800160",0,NA,0,NA,NA
"tt8179218",0,76,8,NA,1528761600
"tt3112556",0,NA,0,NA,NA
"tt13445164",0,NA,0,NA,1580601600
"tt9070794",0,NA,0,NA,1545350400
"tt9288122",0,NA,0,NA,NA
"tt11923870",0,NA,0,NA,NA
"tt8241304",0,NA,0,NA,NA
"tt11237554",0,NA,0,NA,1572912000
"tt11749540",0,NA,0,NA,1572566400
"tt10292722",0,84,3,NA,1570924800
"tt8839254",0,NA,0,NA,NA
"tt4265246",0,NA,1,NA,NA
"tt2417650",0,80,26,NA,NA
"tt1928330",0,90,57,NA,NA
"tt1651323",0,82,19,NA,NA
"tt12989912",0,103,24,NA,NA
"tt7665228",0,NA,0,NA,1511308800
"tt2357144",0,94,4,NA,NA
"tt10265420",0,NA,0,NA,NA
"tt9377250",0,NA,1,NA,NA
"tt0491175",2840246,105,296,42,1509062400
"tt9534714",0,84,3,NA,NA
"tt3835080",0,102,223,35,1473984000
"tt1731697",642942,101,245,57,NA
"tt0311850",0,92,2,NA,NA
"tt10777804",0,NA,0,NA,1565308800
"tt9894694",0,NA,0,NA,NA
"tt8529134",0,85,16,80,NA
"tt14344690",0,NA,0,NA,NA
"tt13949940",0,NA,0,NA,NA
"tt10193532",0,NA,0,NA,NA
"tt10989002",0,NA,0,NA,NA
"tt9261574",0,84,1,NA,NA
"tt7682400",0,NA,0,NA,NA
"tt4496710",0,NA,1,NA,NA
"tt8364508",0,92,1,NA,NA
"tt7285388",0,122,0,NA,1600992000
"tt6099358",0,NA,0,NA,NA
"tt3110892",0,88,2,NA,1617667200
"tt2584384",349555,108,434,58,NA
"tt7653254",0,137,355,94,1575590400
"tt10154910",0,NA,3,NA,NA
"tt11525644",0,115,91,76,1625097600
"tt3319730",0,112,102,60,NA
"tt4411596",969941,106,148,63,1496966400
"tt6563576",0,85,34,NA,1579824000
"tt5789976",3502,108,99,47,1548374400
"tt8640454",0,NA,0,NA,NA
"tt6841682",0,NA,0,NA,NA
"tt7177596",0,NA,54,NA,NA
"tt5900272",0,87,5,NA,NA
"tt4552118",0,85,14,NA,1469232000
"tt2739708",0,NA,18,NA,NA
"tt11734264",0,80,43,NA,1614902400
"tt6270534",0,105,37,NA,NA
"tt8485364",0,100,54,NA,NA
"tt4012916",0,95,0,NA,1545350400
"tt5892496",0,NA,0,NA,NA
"tt11307814",0,86,55,NA,1613001600
"tt7858472",0,112,3,NA,NA
"tt9689638",0,NA,0,NA,NA
"tt8297266",0,80,0,NA,NA
"tt7379464",0,NA,0,NA,NA
"tt6566576",0,107,172,67,1625184000
"tt1610525",34565,98,74,68,1493942400
"tt9192776",0,NA,0,NA,1540598400
"tt9109314",0,NA,0,NA,NA
"tt11995820",0,NA,0,NA,1506297600
"tt7383144",0,NA,4,NA,NA
"tt10083980",0,NA,4,NA,NA
"tt12660242",0,NA,0,NA,NA
"tt15416092",0,NA,0,NA,1515542400
"tt11832624",0,90,13,62,NA
"tt11165716",0,93,9,NA,1620950400
"tt8004664",3119875,96,110,58,NA
"tt10805554",0,NA,0,NA,NA
"tt4422748",0,NA,0,NA,NA
"tt0972544",0,101,25,42,1544140800
"tt5363734",0,NA,0,NA,NA
"tt6283446",0,NA,2,NA,1480291200
"tt7576302",0,NA,0,NA,NA
"tt7949006",0,NA,0,NA,NA
"tt4325644",11900,135,14,NA,NA
"tt6483422",0,87,29,NA,1604361600
"tt11853490",0,NA,0,NA,NA
"tt10695600",0,NA,0,NA,NA
"tt10525544",0,NA,0,NA,NA
"tt7896046",0,NA,0,NA,NA
"tt5024830",0,NA,0,NA,NA
"tt4146132",0,100,7,NA,1443830400
"tt2522988",0,101,1,NA,NA
"tt13172796",0,107,29,74,1622160000
"tt4532038",3623880,94,95,34,1602201600
"tt6535932",0,84,4,NA,1617321600
"tt5246704",0,97,4,NA,1620950400
"tt13567594",0,NA,0,NA,1608854400
"tt7395804",0,NA,6,NA,NA
"tt4228816",809,87,9,NA,1470096000
"tt1937118",23544,117,100,64,1400198400
"tt2106550",0,103,48,NA,NA
"tt1849111",0,112,21,NA,NA
"tt1671494",0,101,6,NA,NA
"tt11155178",0,NA,0,NA,NA
"tt3399024",24588,118,116,53,NA
"tt9156008",0,NA,0,NA,NA
"tt9156076",0,NA,0,NA,NA
"tt4163644",0,105,36,NA,NA
"tt3645154",0,92,4,NA,NA
"tt3533592",0,85,6,NA,NA
"tt2908856",124680,107,112,52,NA
"tt3169710",0,90,6,NA,NA
"tt3792960",10422,114,164,70,NA
"tt3861346",0,NA,0,NA,NA
"tt4420688",0,NA,0,NA,NA
"tt3584576",0,84,0,NA,NA
"tt2707858",24207,106,127,51,NA
"tt4426656",2836,100,41,72,NA
"tt3101260",0,105,6,NA,NA
"tt3204144",3187,98,99,63,NA
"tt3576380",0,NA,0,NA,NA
"tt2832422",0,NA,7,NA,NA
"tt4176568",0,NA,0,NA,NA
"tt3573178",0,102,0,NA,NA
"tt3041452",0,95,3,NA,NA
"tt2442502",738,99,3,NA,NA
"tt3351248",0,87,1,NA,NA
"tt4042814",0,95,75,NA,NA
"tt3478962",6273,124,131,68,1470960000
"tt4232118",0,NA,0,NA,NA
"tt4271904",0,NA,0,NA,NA
"tt4271868",0,NA,0,NA,NA
"tt3037028",0,106,10,NA,NA
"tt3407208",0,102,12,NA,NA
"tt2787824",0,140,51,NA,NA
"tt10318272",0,104,0,NA,NA
"tt3475606",0,NA,0,NA,NA
"tt2642020",0,93,5,NA,NA
"tt2027140",26511,131,163,54,1405641600
"tt1846472",13288,122,131,76,NA
"tt15940010",0,NA,0,NA,NA
"tt0311002",0,NA,0,NA,NA
"tt3019796",0,97,21,NA,NA
"tt3259894",0,NA,0,NA,NA
"tt4012302",0,NA,0,NA,NA
"tt0760495",0,NA,0,NA,NA
"tt4881396",0,NA,0,NA,NA
"tt2319018",0,98,8,NA,NA
"tt2430044",0,88,6,NA,NA
"tt2846972",0,88,16,NA,NA
"tt1891845",0,96,20,NA,NA
"tt1660379",4766,122,105,75,1322179200
"tt3734438",0,NA,0,NA,NA
"tt1082051",0,97,8,NA,NA
"tt4300312",0,NA,0,NA,1413763200
"tt3355082",0,89,1,NA,NA
"tt3212210",0,NA,0,NA,NA
"tt2338834",0,85,1,NA,NA
"tt8984690",0,NA,0,NA,NA
"tt3889166",0,80,34,NA,NA
"tt4824518",0,NA,0,NA,NA
"tt7298974",0,NA,0,NA,NA
"tt4733846",0,NA,0,NA,NA
"tt4024546",0,98,15,NA,NA
"tt1838625",0,99,7,NA,NA
"tt1611952",0,91,0,NA,NA
"tt1303230",0,98,23,NA,NA
"tt1213922",0,88,6,NA,NA
"tt0772464",0,NA,0,NA,NA
"tt9775600",0,NA,0,NA,1603929600
"tt12133134",0,NA,0,NA,NA
"tt10077034",0,90,46,NA,NA
"tt10579980",0,NA,0,NA,NA
"tt5954556",0,99,35,56,1588291200
"tt2193173",0,NA,0,NA,NA
"tt6852872",0,108,62,54,1533859200
"tt3922818",3775596,NA,155,33,1486080000
"tt9222464",0,NA,1,NA,NA
"tt3381008",3258327,83,135,44,1457654400
"tt2245003",552506,112,111,59,NA
"tt1572502",0,95,44,53,NA
"tt6196920",0,NA,0,NA,NA
"tt6466444",0,NA,0,NA,NA
"tt6090066",0,NA,0,NA,NA
"tt5222768",0,85,20,61,1530835200
"tt3006472",0,104,23,42,NA
"tt8635092",0,115,67,62,1631836800
"tt9173418",5823006,86,114,29,1582243200
"tt11829856",0,NA,0,NA,NA
"tt5594080",0,NA,5,NA,1490486400
"tt3077214",76244,106,254,64,NA
"tt4086032",0,89,66,NA,NA
"tt14104436",0,96,4,NA,NA
"tt9415108",0,94,14,79,NA
"tt11779798",0,NA,0,NA,NA
"tt12059540",0,NA,1,NA,NA
"tt13766992",0,NA,0,NA,NA
"tt10447348",0,NA,0,NA,NA
"tt10919362",0,103,32,NA,NA
"tt10048972",0,NA,0,NA,NA
"tt7956134",0,NA,8,NA,NA
"tt4469518",0,114,5,NA,1524182400
"tt9364406",0,95,12,NA,NA
"tt5771010",0,86,19,NA,NA
"tt4967926",0,NA,0,NA,NA
"tt7658836",0,90,8,NA,NA
"tt6981064",0,83,20,NA,NA
"tt12835238",0,NA,0,NA,NA
"tt11809658",0,NA,0,NA,NA
"tt0499097",0,109,162,41,1619740800
